run_id,selector_method,selected_candidate_method,selected_lift,selector_no_test_leakage,selected_test_accuracy,oracle_pool_test_accuracy,test_regret_vs_oracle_pool,best_fallback_test_accuracy,delta_vs_best_fallback,selector_epsilon,selector_loss_slack
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4211,torsion_safe_selector,best_fallback,False,True,0.825,0.825,0.0,0.825,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4212,torsion_safe_selector,best_fallback,False,True,0.825,0.825,0.0,0.825,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4213,torsion_safe_selector,best_fallback,False,True,0.825,0.825,0.0,0.825,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4214,torsion_safe_selector,best_fallback,False,True,0.8225,0.8225,0.0,0.8225,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4215,torsion_safe_selector,best_fallback,False,True,0.821,0.821,0.0,0.821,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4216,torsion_safe_selector,best_fallback,False,True,0.823,0.823,0.0,0.823,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4217,torsion_safe_selector,best_fallback,False,True,0.831,0.831,0.0,0.831,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4218,torsion_safe_selector,best_fallback,False,True,0.8275,0.8275,0.0,0.8275,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4219,torsion_safe_selector,best_fallback,False,True,0.818,0.818,0.0,0.818,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4220,torsion_safe_selector,best_fallback,False,True,0.8255,0.8255,0.0,0.8255,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4221,torsion_safe_selector,best_fallback,False,True,0.826,0.826,0.0,0.826,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4222,torsion_safe_selector,best_fallback,False,True,0.8255,0.8255,0.0,0.8255,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4223,torsion_safe_selector,best_fallback,False,True,0.822,0.822,0.0,0.822,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4224,torsion_safe_selector,best_fallback,False,True,0.825,0.825,0.0,0.825,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4225,torsion_safe_selector,best_fallback,False,True,0.8255,0.8255,0.0,0.8255,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4226,torsion_safe_selector,best_fallback,False,True,0.826,0.826,0.0,0.826,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4227,torsion_safe_selector,best_fallback,False,True,0.821,0.821,0.0,0.821,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4228,torsion_safe_selector,best_fallback,False,True,0.8205,0.8205,0.0,0.8205,0.0,0.001,0.0
fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4229,torsion_safe_selector,best_fallback,False,True,0.8265,0.8265,0.0,0.8265,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4200,torsion_safe_selector,best_fallback,False,True,0.909,0.909,0.0,0.909,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4201,torsion_safe_selector,best_fallback,False,True,0.9115,0.9115,0.0,0.9115,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4202,torsion_safe_selector,best_fallback,False,True,0.9085,0.9085,0.0,0.9085,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4203,torsion_safe_selector,best_fallback,False,True,0.907,0.907,0.0,0.907,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4204,torsion_safe_selector,best_fallback,False,True,0.912,0.912,0.0,0.912,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4205,torsion_safe_selector,best_fallback,False,True,0.909,0.909,0.0,0.909,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4206,torsion_safe_selector,best_fallback,False,True,0.9115,0.9115,0.0,0.9115,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4207,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4208,torsion_safe_selector,best_fallback,False,True,0.9085,0.9085,0.0,0.9085,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4209,torsion_safe_selector,best_fallback,False,True,0.912,0.912,0.0,0.912,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4210,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4211,torsion_safe_selector,best_fallback,False,True,0.9075,0.9075,0.0,0.9075,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4212,torsion_safe_selector,best_fallback,False,True,0.908,0.908,0.0,0.908,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4213,torsion_safe_selector,best_fallback,False,True,0.9095,0.9095,0.0,0.9095,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4214,torsion_safe_selector,best_fallback,False,True,0.9065,0.9065,0.0,0.9065,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4215,torsion_safe_selector,best_fallback,False,True,0.907,0.907,0.0,0.907,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4216,torsion_safe_selector,best_fallback,False,True,0.905,0.905,0.0,0.905,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4217,torsion_safe_selector,best_fallback,False,True,0.9065,0.9065,0.0,0.9065,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4218,torsion_safe_selector,best_fallback,False,True,0.907,0.907,0.0,0.907,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4219,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4220,torsion_safe_selector,best_fallback,False,True,0.9095,0.9095,0.0,0.9095,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4221,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4222,torsion_safe_selector,best_fallback,False,True,0.907,0.907,0.0,0.907,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4223,torsion_safe_selector,best_fallback,False,True,0.909,0.909,0.0,0.909,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4224,torsion_safe_selector,best_fallback,False,True,0.9085,0.9085,0.0,0.9085,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4225,torsion_safe_selector,best_fallback,False,True,0.9085,0.9085,0.0,0.9085,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4226,torsion_safe_selector,best_fallback,False,True,0.91,0.91,0.0,0.91,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4227,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4228,torsion_safe_selector,best_fallback,False,True,0.9075,0.9075,0.0,0.9075,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_activation_seed4229,torsion_safe_selector,best_fallback,False,True,0.908,0.908,0.0,0.908,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4200,torsion_safe_selector,best_fallback,False,True,0.909,0.909,0.0,0.909,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4201,torsion_safe_selector,best_fallback,False,True,0.9115,0.9115,0.0,0.9115,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4202,torsion_safe_selector,best_fallback,False,True,0.9085,0.9085,0.0,0.9085,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4203,torsion_safe_selector,best_fallback,False,True,0.907,0.907,0.0,0.907,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4204,torsion_safe_selector,best_fallback,False,True,0.912,0.912,0.0,0.912,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4205,torsion_safe_selector,best_fallback,False,True,0.909,0.909,0.0,0.909,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4206,torsion_safe_selector,best_fallback,False,True,0.9115,0.9115,0.0,0.9115,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4207,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4208,torsion_safe_selector,best_fallback,False,True,0.9085,0.9085,0.0,0.9085,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4209,torsion_safe_selector,best_fallback,False,True,0.912,0.912,0.0,0.912,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4210,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4211,torsion_safe_selector,best_fallback,False,True,0.9075,0.9075,0.0,0.9075,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4212,torsion_safe_selector,best_fallback,False,True,0.908,0.908,0.0,0.908,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4213,torsion_safe_selector,best_fallback,False,True,0.9095,0.9095,0.0,0.9095,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4214,torsion_safe_selector,best_fallback,False,True,0.9065,0.9065,0.0,0.9065,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4215,torsion_safe_selector,best_fallback,False,True,0.907,0.907,0.0,0.907,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4216,torsion_safe_selector,best_fallback,False,True,0.905,0.905,0.0,0.905,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4217,torsion_safe_selector,best_fallback,False,True,0.9065,0.9065,0.0,0.9065,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4218,torsion_safe_selector,best_fallback,False,True,0.907,0.907,0.0,0.907,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4219,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4220,torsion_safe_selector,best_fallback,False,True,0.9095,0.9095,0.0,0.9095,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4221,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4222,torsion_safe_selector,best_fallback,False,True,0.907,0.907,0.0,0.907,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4223,torsion_safe_selector,best_fallback,False,True,0.909,0.909,0.0,0.909,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4224,torsion_safe_selector,best_fallback,False,True,0.9085,0.9085,0.0,0.9085,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4225,torsion_safe_selector,best_fallback,False,True,0.9085,0.9085,0.0,0.9085,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4226,torsion_safe_selector,best_fallback,False,True,0.91,0.91,0.0,0.91,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4227,torsion_safe_selector,best_fallback,False,True,0.9105,0.9105,0.0,0.9105,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4228,torsion_safe_selector,best_fallback,False,True,0.9075,0.9075,0.0,0.9075,0.0,0.001,0.0
mnist_mlp_N3_W128_input_noise_monomial_weight_seed4229,torsion_safe_selector,best_fallback,False,True,0.908,0.908,0.0,0.908,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4200,torsion_safe_selector,best_fallback,False,True,0.912,0.912,0.0,0.912,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4201,torsion_safe_selector,best_fallback,False,True,0.9155,0.9155,0.0,0.9155,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4202,torsion_safe_selector,best_fallback,False,True,0.9135,0.9135,0.0,0.9135,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4203,torsion_safe_selector,best_fallback,False,True,0.914,0.914,0.0,0.914,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4204,torsion_safe_selector,best_fallback,False,True,0.914,0.914,0.0,0.914,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4205,torsion_safe_selector,best_fallback,False,True,0.914,0.914,0.0,0.914,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4206,torsion_safe_selector,best_fallback,False,True,0.9115,0.9115,0.0,0.9115,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4207,torsion_safe_selector,best_fallback,False,True,0.911,0.911,0.0,0.911,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4208,torsion_safe_selector,best_fallback,False,True,0.9115,0.9115,0.0,0.9115,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4209,torsion_safe_selector,best_fallback,False,True,0.915,0.915,0.0,0.915,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4210,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4211,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4212,torsion_safe_selector,best_fallback,False,True,0.911,0.911,0.0,0.911,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4213,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4214,torsion_safe_selector,best_fallback,False,True,0.91,0.91,0.0,0.91,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4215,torsion_safe_selector,best_fallback,False,True,0.915,0.915,0.0,0.915,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4216,torsion_safe_selector,best_fallback,False,True,0.9125,0.9125,0.0,0.9125,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4217,torsion_safe_selector,best_fallback,False,True,0.916,0.916,0.0,0.916,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4218,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4219,torsion_safe_selector,best_fallback,False,True,0.912,0.912,0.0,0.912,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4220,torsion_safe_selector,best_fallback,False,True,0.9145,0.9145,0.0,0.9145,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4221,torsion_safe_selector,best_fallback,False,True,0.911,0.911,0.0,0.911,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4222,torsion_safe_selector,best_fallback,False,True,0.914,0.914,0.0,0.914,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4223,torsion_safe_selector,best_fallback,False,True,0.9135,0.9135,0.0,0.9135,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4224,torsion_safe_selector,best_fallback,False,True,0.915,0.915,0.0,0.915,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4225,torsion_safe_selector,best_fallback,False,True,0.9095,0.9105,0.0010000000000000009,0.9095,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4226,torsion_safe_selector,best_fallback,False,True,0.917,0.917,0.0,0.917,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4227,torsion_safe_selector,best_fallback,False,True,0.9135,0.9135,0.0,0.9135,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4228,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_activation_seed4229,torsion_safe_selector,best_fallback,False,True,0.9155,0.9155,0.0,0.9155,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4200,torsion_safe_selector,best_fallback,False,True,0.912,0.912,0.0,0.912,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4201,torsion_safe_selector,best_fallback,False,True,0.9155,0.9155,0.0,0.9155,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4202,torsion_safe_selector,best_fallback,False,True,0.9135,0.9135,0.0,0.9135,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4203,torsion_safe_selector,best_fallback,False,True,0.914,0.914,0.0,0.914,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4204,torsion_safe_selector,best_fallback,False,True,0.914,0.914,0.0,0.914,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4205,torsion_safe_selector,best_fallback,False,True,0.914,0.914,0.0,0.914,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4206,torsion_safe_selector,best_fallback,False,True,0.9115,0.9115,0.0,0.9115,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4207,torsion_safe_selector,best_fallback,False,True,0.911,0.911,0.0,0.911,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4208,torsion_safe_selector,best_fallback,False,True,0.9115,0.9115,0.0,0.9115,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4209,torsion_safe_selector,best_fallback,False,True,0.915,0.915,0.0,0.915,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4210,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4211,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4212,torsion_safe_selector,best_fallback,False,True,0.911,0.911,0.0,0.911,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4213,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4214,torsion_safe_selector,best_fallback,False,True,0.91,0.91,0.0,0.91,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4215,torsion_safe_selector,best_fallback,False,True,0.915,0.915,0.0,0.915,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4216,torsion_safe_selector,best_fallback,False,True,0.9125,0.9125,0.0,0.9125,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4217,torsion_safe_selector,best_fallback,False,True,0.916,0.916,0.0,0.916,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4218,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4219,torsion_safe_selector,best_fallback,False,True,0.912,0.912,0.0,0.912,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4220,torsion_safe_selector,best_fallback,False,True,0.9145,0.9145,0.0,0.9145,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4221,torsion_safe_selector,best_fallback,False,True,0.911,0.911,0.0,0.911,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4222,torsion_safe_selector,best_fallback,False,True,0.914,0.914,0.0,0.914,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4223,torsion_safe_selector,best_fallback,False,True,0.9135,0.9135,0.0,0.9135,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4224,torsion_safe_selector,best_fallback,False,True,0.915,0.915,0.0,0.915,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4225,torsion_safe_selector,best_fallback,False,True,0.9095,0.9095,0.0,0.9095,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4226,torsion_safe_selector,best_fallback,False,True,0.917,0.917,0.0,0.917,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4227,torsion_safe_selector,best_fallback,False,True,0.9135,0.9135,0.0,0.9135,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4228,torsion_safe_selector,best_fallback,False,True,0.913,0.913,0.0,0.913,0.0,0.001,0.0
mnist_mlp_N3_W128_none_monomial_weight_seed4229,torsion_safe_selector,best_fallback,False,True,0.9155,0.9155,0.0,0.9155,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,torsion_safe_selector,best_fallback,False,True,0.9,0.9,0.0,0.9,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,torsion_safe_selector,best_fallback,False,True,0.9,0.9,0.0,0.9,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,torsion_safe_selector,best_fallback,False,True,0.9005,0.9005,0.0,0.9005,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,torsion_safe_selector,best_fallback,False,True,0.9035,0.9035,0.0,0.9035,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,torsion_safe_selector,best_fallback,False,True,0.8995,0.8995,0.0,0.8995,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4205,torsion_safe_selector,best_fallback,False,True,0.9015,0.9015,0.0,0.9015,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4206,torsion_safe_selector,best_fallback,False,True,0.9035,0.9035,0.0,0.9035,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4207,torsion_safe_selector,best_fallback,False,True,0.903,0.903,0.0,0.903,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4208,torsion_safe_selector,best_fallback,False,True,0.8995,0.8995,0.0,0.8995,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4209,torsion_safe_selector,best_fallback,False,True,0.901,0.901,0.0,0.901,0.0,0.001,0.0
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4210,torsion_safe_selector,best_fallback,False,True,0.901,0.901,0.0,0.901,0.0,0.001,0.0
